SPONSORED,,,,,,,,
,,,,,,,,
,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2022,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2022,,,,,,,,
"Data as of Jan 27, 1:38 PST",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
30-Mar,Wednesday,89,"$5,241,702 ",-27.80%,-18.10%,35,The Lost City,"$2,008,391 "
29-Mar,Tuesday,88,"$7,256,373 ",26.40%,-7.30%,35,The Lost City,"$3,274,852 "
28-Mar,Monday,87,"$5,742,676 ",-70.60%,-16.50%,35,The Lost City,"$2,204,967 "
27-Mar,Sunday,86,"$19,523,313 ",-37.90%,-3.70%,37,The Lost City,"$7,119,473 "
26-Mar,Saturday,85,"$31,442,235 ",14.30%,-3.10%,37,The Lost City,"$11,802,252 "
25-Mar,Friday,84,"$27,513,981 ",393.60%,0.60%,37,The Lost City,"$11,531,544 "
24-Mar,Thursday,83,"$5,574,271 ",-13%,-28.50%,33,The Batman,"$2,461,077 "
23-Mar,Wednesday,82,"$6,404,018 ",-18.20%,-27.50%,33,The Batman,"$2,812,134 "
22-Mar,Tuesday,81,"$7,829,206 ",13.80%,-28.30%,33,The Batman,"$3,314,926 "
21-Mar,Monday,80,"$6,880,922 ",-66%,-25.20%,32,The Batman,"$2,849,108 "
20-Mar,Sunday,79,"$20,263,601 ",-37.50%,-25.10%,35,The Batman,"$10,002,111 "
19-Mar,Saturday,78,"$32,445,594 ",18.60%,-29.90%,35,The Batman,"$16,004,510 "
18-Mar,Friday,77,"$27,351,801 ",250.80%,4.30%,35,The Batman,"$10,716,576 "
17-Mar,Thursday,76,"$7,795,912 ",-11.80%,-30.20%,31,The Batman,"$5,033,039 "
16-Mar,Wednesday,75,"$8,838,978 ",-19.10%,-19.50%,31,The Batman,"$5,753,208 "
15-Mar,Tuesday,74,"$10,921,145 ",18.70%,-22%,31,The Batman,"$7,104,268 "
14-Mar,Monday,73,"$9,200,965 ",-66%,-30.80%,31,The Batman,"$6,368,310 "
13-Mar,Sunday,72,"$27,070,763 ",-41.50%,-36.80%,33,The Batman,"$19,758,882 "
12-Mar,Saturday,71,"$46,259,664 ",76.40%,-17.80%,34,The Batman,"$28,137,360 "
11-Mar,Friday,70,"$26,220,202 ",134.70%,-59.20%,33,The Batman,"$18,614,979 "
10-Mar,Thursday,69,"$11,171,139 ",1.70%,256.80%,30,The Batman,"$8,444,372 "
9-Mar,Wednesday,68,"$10,981,710 ",-21.60%,187.40%,30,The Batman,"$8,471,060 "
8-Mar,Tuesday,67,"$14,001,933 ",5.40%,140.40%,30,The Batman,"$10,772,573 "
7-Mar,Monday,66,"$13,289,529 ",-69%,236.60%,30,The Batman,"$10,824,197 "
6-Mar,Sunday,65,"$42,802,456 ",-24%,181.30%,33,The Batman,"$34,138,236 "
5-Mar,Saturday,64,"$56,299,314 ",-12.50%,120.60%,34,The Batman,"$43,262,039 "
4-Mar,Friday,63,"$64,316,203 ",1954.40%,348.10%,34,The Batman,"$56,608,349 "
3-Mar,Thursday,62,"$3,130,588 ",-18.10%,-44.40%,35,Uncharted,"$1,082,091 "
2-Mar,Wednesday,61,"$3,820,795 ",-34.40%,-33.70%,35,Uncharted,"$1,355,360 "
1-Mar,Tuesday,60,"$5,825,039 ",47.50%,-36.30%,35,Uncharted,"$2,220,497 "
28-Feb,Monday,59,"$3,948,664 ",-74.10%,-75.30%,35,Uncharted,"$1,481,185 "
27-Feb,Sunday,58,"$15,218,278 ",-40.40%,-42.40%,38,Uncharted,"$6,317,243 "
26-Feb,Saturday,57,"$25,515,465 ",77.80%,-27.20%,38,Uncharted,"$10,745,059 "
25-Feb,Friday,56,"$14,354,086 ",154.90%,-50%,38,Uncharted,"$5,939,471 "
24-Feb,Thursday,55,"$5,631,663 ",-2.30%,64.40%,38,Uncharted,"$2,302,182 "
23-Feb,Wednesday,54,"$5,763,003 ",-37%,40%,38,Uncharted,"$2,355,628 "
22-Feb,Tuesday,53,"$9,142,006 ",-42.90%,59.80%,37,Uncharted,"$4,161,837 "
21-Feb,Monday,52,"$16,010,452 ",-39.40%,29.50%,39,Uncharted,"$7,305,676 "
Presidents' Day,,,,,,,,
20-Feb,Sunday,51,"$26,405,359 ",-24.70%,185.60%,40,Uncharted,"$12,357,954 "
19-Feb,Saturday,50,"$35,069,925 ",22.30%,44.10%,40,Uncharted,"$16,275,559 "
18-Feb,Friday,49,"$28,683,780 ",737.30%,70.30%,40,Uncharted,"$15,376,642 "
17-Feb,Thursday,48,"$3,425,572 ",-16.80%,5.10%,35,Death on the Nile,"$723,943 "
16-Feb,Wednesday,47,"$4,117,874 ",-28%,15%,36,Death on the Nile,"$970,743 "
15-Feb,Tuesday,46,"$5,722,188 ",-53.70%,21%,36,Death on the Nile,"$1,518,370 "
14-Feb,Monday,45,"$12,358,799 ",33.70%,212.70%,36,Marry Me,"$3,039,525 "
13-Feb,Sunday,44,"$9,245,185 ",-62%,-34.50%,36,Death on the Nile,"$2,045,897 "
12-Feb,Saturday,43,"$24,333,053 ",44.50%,3.20%,36,Death on the Nile,"$5,775,755 "
11-Feb,Friday,42,"$16,839,859 ",416.90%,-7.50%,37,Death on the Nile,"$5,069,471 "
10-Feb,Thursday,41,"$3,258,029 ",-9%,66.40%,34,Jackass Forever,"$1,298,424 "
9-Feb,Wednesday,40,"$3,579,945 ",-24.30%,61.40%,35,Jackass Forever,"$1,403,803 "
8-Feb,Tuesday,39,"$4,729,864 ",19.70%,57.30%,33,Jackass Forever,"$1,788,315 "
7-Feb,Monday,38,"$3,951,781 ",-72%,57.50%,33,Jackass Forever,"$1,724,772 "
6-Feb,Sunday,37,"$14,123,416 ",-40.10%,79.90%,33,Jackass Forever,"$5,148,583 "
5-Feb,Saturday,36,"$23,583,970 ",29.60%,56.50%,33,Jackass Forever,"$8,393,074 "
4-Feb,Friday,35,"$18,196,078 ",829.30%,123.90%,33,Jackass Forever,"$9,612,731 "
3-Feb,Thursday,34,"$1,958,078 ",-11.70%,-36.90%,27,Spider-Man: No Way Home,"$710,561 "
2-Feb,Wednesday,33,"$2,218,080 ",-26.20%,-26%,26,Spider-Man: No Way Home,"$795,807 "
1-Feb,Tuesday,32,"$3,006,354 ",19.80%,-21%,26,Spider-Man: No Way Home,"$1,044,982 "
31-Jan,Monday,31,"$2,509,619 ",-68%,-16.80%,26,Spider-Man: No Way Home,"$910,449 "
30-Jan,Sunday,30,"$7,850,130 ",-47.90%,-29.80%,28,Spider-Man: No Way Home,"$2,855,474 "
29-Jan,Saturday,29,"$15,072,356 ",85.40%,-20.90%,27,Spider-Man: No Way Home,"$5,397,060 "
28-Jan,Friday,28,"$8,127,686 ",161.70%,-32.10%,27,Spider-Man: No Way Home,"$2,750,994 "
27-Jan,Thursday,27,"$3,105,148 ",3.50%,-24.90%,28,Spider-Man: No Way Home,"$960,270 "
26-Jan,Wednesday,26,"$2,999,432 ",-21.10%,-29.20%,29,Spider-Man: No Way Home,"$938,951 "
25-Jan,Tuesday,25,"$3,803,445 ",26.10%,-31.10%,27,Spider-Man: No Way Home,"$1,121,804 "
24-Jan,Monday,24,"$3,015,763 ",-73%,-76.70%,27,Spider-Man: No Way Home,"$973,653 "
23-Jan,Sunday,23,"$11,186,399 ",-41.30%,-38.20%,28,Spider-Man: No Way Home,"$3,995,155 "
22-Jan,Saturday,22,"$19,057,819 ",59.20%,-28.50%,28,Spider-Man: No Way Home,"$6,518,119 "
21-Jan,Friday,21,"$11,971,522 ",189.40%,-49.30%,28,Scream,"$3,701,908 "
20-Jan,Thursday,20,"$4,136,041 ",-2.40%,2.50%,23,Scream,"$1,475,633 "
19-Jan,Wednesday,19,"$4,238,977 ",-23.20%,-0.70%,23,Scream,"$1,554,567 "
18-Jan,Tuesday,18,"$5,518,747 ",-57.30%,<0.1%,23,Scream,"$2,062,118 "
17-Jan,Monday,17,"$12,918,405 ",573.30%,-69.20%,27,Spider-Man: No Way Home,"$4,555,918 "
MLK Day,,,,,,,,
16-Jan,Sunday,16,"$18,091,004 ",-32.10%,6.40%,25,Scream,"$6,460,324 "
15-Jan,Saturday,15,"$26,643,760 ",12.80%,-2.90%,25,Scream,"$10,174,839 "
14-Jan,Friday,14,"$23,615,870 ",485.10%,48.20%,25,Scream,"$13,383,642 "
13-Jan,Thursday,13,"$4,036,084 ",-5.40%,-39.30%,24,Spider-Man: No Way Home,"$2,110,817 "
12-Jan,Wednesday,12,"$4,267,099 ",-22.70%,-42.30%,24,Spider-Man: No Way Home,"$2,242,906 "
11-Jan,Tuesday,11,"$5,523,488 ",28.20%,-46.90%,24,Spider-Man: No Way Home,"$2,787,987 "
10-Jan,Monday,10,"$4,307,531 ",-74.70%,-67.70%,24,Spider-Man: No Way Home,"$2,426,248 "
9-Jan,Sunday,9,"$17,001,522 ",-38.10%,-41.50%,25,Spider-Man: No Way Home,"$9,485,183 "
8-Jan,Saturday,8,"$27,445,445 ",72.20%,-29.80%,25,Spider-Man: No Way Home,"$14,828,927 "
7-Jan,Friday,7,"$15,938,444 ",139.60%,-42.30%,25,Spider-Man: No Way Home,"$8,303,811 "
6-Jan,Thursday,6,"$6,652,705 ",-10%,-81%,21,Spider-Man: No Way Home,"$3,926,778 "
5-Jan,Wednesday,5,"$7,391,727 ",-28.90%,-78.30%,21,Spider-Man: No Way Home,"$4,383,219 "
4-Jan,Tuesday,4,"$10,399,690 ",-22.10%,-71.20%,23,Spider-Man: No Way Home,"$5,918,802 "
3-Jan,Monday,3,"$13,351,805 ",-54%,-65.90%,21,Spider-Man: No Way Home,"$7,908,732 "
2-Jan,Sunday,2,"$29,043,656 ",-25.70%,-45.10%,25,Spider-Man: No Way Home,"$17,502,959 "
1-Jan,Saturday,1,"$39,077,865 ",753.60%,-15.60%,26,Spider-Man: No Way Home,"$23,112,936 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
